634	109	0.8728720545768738
217	459	0.8709799647331238
1219	534	0.14223448932170868
300	259	0.27573972940444946
969	484	0.44600948691368103
697	184	0.2882503867149353
864	284	0.0
446	209	0.5906131267547607
465	242	0.5871466994285583
277	292	0.7164497971534729
269	325	0.4232618808746338
1196	567	0.1352478414773941
945	517	0.5830783843994141
937	550	0.5700384378433228
977	562	0.5757955312728882
1008	534	0.6934296488761902
1039	512	0.7020707726478577
415	176	0.5808892250061035
1251	501	0.42064377665519714
1204	489	0.4393991231918335
674	84	0.7965320348739624
705	62	0.524121105670929
619	64	0.7986012697219849
368	164	0.282474547624588
352	142	0.1504111886024475
1021	367	0.15042924880981445
1037	389	0.2689540386199951
321	192	0.2793683707714081
642	187	0.42532575130462646
603	175	0.7129944562911987
760	73	0.5088887810707092
266	204	0.5642216205596924
1217	434	0.4256145656108856
1178	423	0.43350619077682495
258	148	0.2938065826892853
1115	434	0.46235305070877075
556	131	0.8628984093666077
76	514	0.5639585256576538
1078	589	0.0
175	348	0.7083311676979065
154	492	0.5845988988876343
822	117	0.14487427473068237
488	342	0.14016863703727722
854	217	0.14116542041301727
394	275	0.6814011931419373
896	350	0.27782630920410156
144	425	0.8141945004463196
875	451	0.28254252672195435
123	526	0.43488359451293945
457	376	0.28212010860443115
