438	414	1.0
157	213	1.0
825	438	0.5612155795097351
992	471	0.5929476618766785
658	96	0.8185514807701111
690	171	0.3065362870693207
674	90	0.8033135533332825
690	149	0.4575471878051758
969	479	0.44441843032836914
829	411	0.29047998785972595
159	243	0.7147268056869507
662	136	0.8636366128921509
1016	451	0.5984351634979248
1013	444	0.4624801278114319
1017	424	0.30887043476104736
709	122	0.4318532347679138
418	441	0.43159040808677673
417	458	0.43215394020080566
402	448	0.5741564035415649
187	264	0.5699477195739746
168	291	0.837691068649292
448	480	0.14191925525665283
475	485	0.7036996483802795
460	507	0.5798586010932922
627	74	0.6800957322120667
619	59	0.7951254844665527
206	231	0.7241618037223816
234	249	0.5677477717399597
246	269	0.5846118330955505
208	197	0.5729102492332458
220	180	0.43172624707221985
457	381	0.2824687063694
485	399	0.28824523091316223
434	352	0.14702992141246796
366	463	0.7151409387588501
344	436	0.28087317943573
332	431	0.27561521530151367
109	415	0.7087088823318481
610	365	0.0
735	440	0.1428886204957962
568	99	0.8568922877311707
1153	624	0.0
1184	524	0.28796061873435974
767	374	0.0
56	452	0.7390975952148438
391	302	0.27763625979423523
474	102	0.4301303029060364
370	502	0.5744656920433044
203	352	0.5566331148147583
537	202	0.41682255268096924
453	236	0.5885149836540222
1122	461	0.4386844038963318
411	36	0.5366979241371155
244	486	0.5867562890052795
328	286	0.5607835650444031
1263	494	0.4187087416648865
720	344	0.2815604507923126
218	419	0.5514897704124451
135	519	0.437893271446228
302	219	0.4262769818305969
364	80	0.5852788090705872
1033	305	0.0
1200	605	0.0
281	330	0.2809561789035797
615	180	0.5830551385879517
406	280	0.5303197503089905
156	430	0.8199934959411621
688	389	0.13844572007656097
521	114	0.710798978805542
772	189	0.13666559755802155
605	514	0.2863907217979431
396	214	0.713990330696106
124	297	0.7045693397521973
793	522	0.28158891201019287
458	147	0.2770560085773468
626	447	0.2918604016304016
751	233	0.0
250	308	0.7169626951217651
584	158	0.8569640517234802
500	258	0.41964754462242126
667	558	0.28378936648368835
1006	283	0.0
170	508	0.5654575228691101
755	433	0.44283655285835266
922	466	0.15094605088233948
588	91	0.8727100491523743
379	391	0.14441180229187012
880	266	0.0
546	491	0.1421932429075241
462	191	0.7091458439826965
776	100	0.39681360125541687
734	500	0.30666205286979675
400	125	0.4354111850261688
901	200	0.5635617971420288
650	225	0.1327439248561859
264	476	0.8604850769042969
556	126	0.8647152185440063
640	459	0.28069019317626953
1204	484	0.4379067122936249
76	509	0.5683813095092773
