169	222	1.0
647	122	0.8751739263534546
375	422	0.29023030400276184
124	372	0.6681566834449768
654	129	0.7309784889221191
351	429	0.14669011533260345
185	230	0.86435467004776
107	381	0.6630687117576599
93	394	0.711398720741272
156	238	0.7228014469146729
138	248	0.6978713870048523
116	401	0.7099699378013611
128	416	0.8276816606521606
134	426	0.6964282989501953
154	418	0.8257948756217957
122	263	0.688299298286438
398	417	0.28369060158729553
171	257	0.5691414475440979
169	437	0.8285876512527466
163	446	0.7153499722480774
156	456	0.7500419020652771
381	446	0.5715547800064087
422	407	0.5755360126495361
447	409	0.8597758412361145
197	259	0.5692281126976013
639	151	0.7208229899406433
146	389	0.5671712756156921
365	394	0.13924667239189148
637	94	0.6898720264434814
625	87	0.6913828253746033
109	290	0.5548568964004517
101	312	0.8422567248344421
130	307	0.8433769941329956
179	400	0.556298017501831
224	274	0.5758472681045532
218	294	0.5659216046333313
209	289	0.561700701713562
160	525	0.4288625717163086
494	375	0.0
996	450	0.5952080488204956
176	526	0.563869297504425
761	251	0.0
928	551	0.564420223236084
594	176	0.8657212257385254
385	276	0.692095160484314
1053	501	0.7118129134178162
301	459	0.4455605745315552
698	384	0.0
531	109	0.8515521287918091
113	559	0.4215759038925171
615	509	0.4283711016178131
406	209	0.588616132736206
1074	434	0.4551027715206146
322	393	0.13472485542297363
688	118	0.5733314752578735
353	343	0.4291444718837738
186	193	0.7113559246063232
938	218	0.5652976036071777
604	443	0.28402280807495117
897	529	0.42731115221977234
562	154	0.8512956500053406
479	254	0.43816468119621277
1147	479	0.27550649642944336
980	329	0.2855899930000305
207	504	0.5570196509361267
82	537	0.5507360100746155
165	337	0.7161486148834229
667	287	0.28729403018951416
671	362	0.14782671630382538
86	470	0.7376770377159119
754	95	0.5211185812950134
921	395	0.0
1047	345	0.287310928106308
880	195	0.41026070713996887
545	420	0.13941429555416107
462	520	0.4345318377017975
629	220	0.27156928181648254
357	231	0.5341381430625916
1026	456	0.8671405911445618
524	531	0.13783672451972961
274	481	0.8563249111175537
901	506	0.27935129404067993
566	131	0.8631739616394043
650	465	0.14143848419189453
347	165	0.15215834975242615
1015	390	0.28201764822006226
1183	490	0.4368995428085327
54	515	0.5674017071723938
723	140	0.44757792353630066
1057	590	0.12485220283269882
222	215	0.5652663111686707
890	440	0.2931203842163086
806	473	0.421683132648468
639	398	0.14601624011993408
368	498	0.5740054249763489
1120	523	0.13106156885623932
284	148	0.27645644545555115
75	448	0.7454527616500854
1245	527	0.41182422637939453
995	477	0.6008195281028748
509	502	0.5719553828239441
1094	427	0.31964486837387085
1136	560	0.0
1031	360	0.2993074953556061
279	318	0.5633189082145691
948	543	0.7125536203384399
613	168	0.715125322341919
404	268	0.6924917101860046
906	343	0.2868855893611908
854	455	0.41728946566581726
1230	505	0.43267789483070374
812	355	0.0
457	113	0.44322720170021057
415	513	0.7200450897216797
582	213	0.7144434452056885
1250	438	0.4073607623577118
498	246	0.2872281074523926
1000	321	0.27704110741615295
757	421	0.2962871789932251
256	296	0.7143641114234924
924	521	0.4348692297935486
590	146	0.8600479960441589
548	457	0.0
1300	482	0.4110531508922577
109	507	0.5682146549224854
778	132	0.1576765924692154
276	207	0.5709370970726013
945	432	0.4372841417789459
736	466	0.29713428020477295
820	266	0.0
318	341	0.29568740725517273
987	566	0.5702582597732544
652	191	0.41039368510246277
350	291	0.5652562379837036
1018	516	0.6958133578300476
266	474	0.8618910908699036
1269	549	0.2714512348175049
558	124	0.8651539087295532
475	424	0.7035855054855347
642	524	0.0
370	224	0.697105348110199
538	228	0.7157121896743774
1206	453	0.41170257329940796
78	478	0.7273018956184387
746	103	0.5291086435317993
1081	553	0.0
245	178	0.2926362156867981
830	503	0.13962393999099731
344	461	0.5733402967453003
177	311	0.7151423692703247
511	161	0.5715923309326172
261	111	0.13804757595062256
595	561	0.2772257626056671
219	511	0.41198721528053284
135	211	0.7363184690475464
303	244	0.5522988438606262
971	469	0.4548899829387665
449	194	0.7177255153656006
1117	419	0.3092682361602783
616	294	0.13806401193141937
741	369	0.0
1159	531	0.26159924268722534
992	381	0.14773577451705933
355	106	0.566925048828125
438	506	0.7172182202339172
397	239	0.8608769774436951
1065	464	0.7118198871612549
564	539	0.2812146544456482
647	339	0.14173923432826996
543	139	0.8634647130966187
1128	664	0.0
417	172	0.5765383839607239
585	272	0.2889145016670227
336	372	0.2871261239051819
837	447	0.411439448595047
754	458	0.29746878147125244
419	83	0.5567378997802734
378	483	0.42439746856689453
210	333	0.7043455839157104
1130	508	0.2729654312133789
273	267	0.5681275129318237
607	117	0.8720758557319641
649	250	0.28349629044532776
96	500	0.5762423276901245
764	125	0.28845247626304626
931	425	0.15410053730010986
889	225	0.5701495409011841
472	451	0.15550582110881805
304	301	0.574279248714447
973	526	0.7173653841018677
367	251	0.7064573764801025
284	501	0.4355640113353729
242	235	0.7145166993141174
827	160	0.1423572450876236
492	385	0.0
660	485	0.14298835396766663
341	185	0.275081992149353
1010	410	0.3040597140789032
759	360	0.0
257	435	0.5828980207443237
