174	229	0.8640335202217102
602	146	0.8638043999671936
895	232	0.5621668696403503
143	307	0.8509913086891174
811	532	0.29072678089141846
477	157	0.4317743182182312
644	257	0.2869880795478821
618	168	0.7139391899108887
150	277	0.7005220651626587
869	209	0.40815991163253784
182	310	0.7090024948120117
516	160	0.5684536695480347
111	262	0.6837267875671387
446	112	0.5826759338378906
414	90	0.577278733253479
1083	315	0.0
780	487	0.5495384931564331
748	465	0.29850679636001587
498	490	0.7150124907493591
809	435	0.5673189759254456
842	454	0.27695658802986145
90	529	0.5506343245506287
122	507	0.5719524025917053
67	477	0.7257218956947327
184	496	0.5740078091621399
224	510	0.41609299182891846
255	473	0.7288532853126526
299	429	0.41963109374046326
349	460	0.7139612436294556
325	518	0.570103645324707
367	134	0.42663639783859253
1036	359	0.3007718026638031
1051	404	0.42061811685562134
1028	448	0.6009072661399841
989	321	0.27700886130332947
443	527	0.7050089240074158
404	512	0.8604401350021362
534	434	0.14636825025081635
284	318	0.42661187052726746
952	543	0.7132294774055481
409	268	0.6973486542701721
1077	493	0.43917930126190186
576	568	0.2765202820301056
158	418	0.8248528838157654
592	479	0.0
696	87	0.6620877385139465
613	412	0.29160642623901367
1239	437	0.5432944297790527
487	246	0.29018357396125793
268	296	0.7135152816772461
